session_id,seq,k_before,k_after,agent,mode,repo,tool_kind,tool_name,what,result_chars,later_calls,rent_tokens,rent_usd,stratum_pick,stratum
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17522,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8487,85200993.0,42.6004965,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17685,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""email outbox|outbox|receiptReviewed|waitlist|transfer-completed|registration confirmation|registrationConfirmed|registrationCancelled|waitlistSpot|Resend|dispatcher|Email"" STABILIZATION.md test",40155,8470,85028212.5,42.51410625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17502,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40065,8489,85027946.25,42.513973125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17749,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8463,84960057.0,42.4800285,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18014,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8436,84689004.0,42.344502,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18108,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|FIXME|Review Next|Current .*checkpoint|blocked|Font Awesome|Browser|General|mobile|viewport|visual glitch|Material"" STABILIZATION.md helpers/testing/stabilization-source.spec.ts tests/test",40155,8424,84566430.0,42.283215,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18170,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8417,84498263.0,42.2491315,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18258,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""HTTP 500|server-side Effect stack|dev:start|loopback port 4224|SSR_RPC_ORIGIN|BASE_URL|APP_HOST_PORT|error handler|robots.txt|/events"" STABILIZATION.md src helpers tests -g '!node_modules'",40154,8406,84383631.0,42.1918155,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11472,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""docker:webserver|docker compose rm|compose rm|webServer|Docker Runtime|Playwright `webServer`|webserver"" helpers tests STABILIZATION.md QUALITY.md AGENTS.md package.json",36617,9207,84283179.75,42.141589875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18419,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8385,84177015.0,42.0885075,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18477,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8377,84096703.0,42.0483515,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11983,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Review Next|Current .*checkpoint|Browser was not used|Font Awesome|General|mobile|viewport|watchpoint|TODO|remaining|blocked|out of scope|deferred"" STABILIZATION.md tests/test-inventory.md QUAL",36779,9146,84095183.5,42.04759175,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18394,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts,40065,8388,84016305.0,42.0081525,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18609,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26892537471 --job 79322301759 --log,40141,8361,83904725.25,41.952362625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18658,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|Open|open|blocked|Blocked|medium|low|Browser|mobile|glitch|viewport|Current|Next|remaining|requires|needs|out of scope|scope"" STABILIZATION.md",40153,8355,83869578.75,41.934789375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,18660,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '520,920p' STABILIZATION.md",40152,8355,83867490.0,41.933745,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17351,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Current |TODO|Next|Review Next|mobile|General|Browser|blocked|Font Awesome|remaining|not covered|gap|visual|viewport"" STABILIZATION.md",39069,8504,83060694.0,41.530347,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,19525,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8245,82771555.0,41.3857775,top_by_rent,codex|bash
cc0f3de4-3b06-47d4-bc8e-3752f9786504,2635,3,12,claude_code,human,TheurgicDuke771/DataQ,read,Read,login-desktop.png,260306,1271,82712231.5,41.35611575,top_by_rent,claude_code|read
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,19732,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8217,82490463.0,41.2452315,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,64,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|Gap|gap|Open|open|block|Block|missing|Missing|Next|next|viewport|Browser|manual|remaining|Remaining|launch blocker|blocker"" STABILIZATION.md tests/test-inventory.md src tests -g '!*node_mo",40156,8216,82480424.0,41.240212,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,19176,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""duotone|fa-duotone|Duotone|FONT_AWESOME|npm.fontawesome|@awesome.me|@fortawesome/duotone|_authToken"" . --glob '!node_modules/**' --glob '!dist/**' --glob '!test-results/**'",39736,8293,82382662.0,41.191331,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,188,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8203,82349917.0,41.1749585,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20222,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8157,81888123.0,40.9440615,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20335,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8144,81757616.0,40.878808,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20461,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8130,81617070.0,40.808535,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,724,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8128,81596992.0,40.798496,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20521,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts,40156,8121,81526719.0,40.7633595,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3684,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,10133,81459187.0,40.7295935,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20628,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Current .*checkpoint|Review Next|General pages|mobile|viewport|visual glitches|Material|Local runtime/developer workflow|Stabilized|Watchlist|TODO|FIXME|missing|blocked"" STABILIZATION.md tests/",40153,8106,81370054.5,40.68502725,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,931,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8100,81315900.0,40.65795,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20473,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts,40009,8128,81298288.0,40.649144,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5344,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""NEON_LOCAL_BRANCH_TTL_HOURS|db-expiration|DELETE_BRANCH|PARENT_BRANCH_ID|docker:(stop|start|webserver)|docker compose|compose down|docker:stop|teardown|finally|afterAll|cleanup"" package.json he",32712,9935,81248430.0,40.624215,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20837,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40156,8080,81115120.0,40.55756,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1095,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""translate|right:|left:|width:|min-width:|100vw|vw|fixed"" /tmp/evorto-f2-trace/resources/b257ad4f7e56edd522ffddc458c65970468eeb31.css | head -120",40153,8080,81109060.0,40.55453,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1134,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8075,81064925.0,40.5324625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20819,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40100,8083,81032075.0,40.5160375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,20919,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && bun run build:app && git diff --check,40153,8069,80998639.25,40.499319625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4192,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,10067,80928613.0,40.4643065,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1269,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8059,80904301.0,40.4521505,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,21125,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|covered|touch-target|ancestor|Material|global-admin"" STABILIZATION.md tests/test-inventory.md helpers/testing/stabilization-source.spec.ts",40154,8043,80739655.5,40.36982775,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1415,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '620,1040p' STABILIZATION.md",40153,8041,80717568.25,40.358784125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1413,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|FIXME|blocker|remain|remaining|out of scope|later|manual|Browser|viewport|General|glitch|mobile|stabilizationEvidence|Current|checkpoint|not covered|unsupported|unsafe|needs|should"" STABIL",40152,8041,80715558.0,40.357779,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,21182,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8036,80673404.0,40.336702,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4458,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,10034,80663326.0,40.331663,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1504,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8031,80623209.0,40.3116045,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,21285,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8024,80552936.0,40.276468,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1555,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,8025,80514825.0,40.2574125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5893,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880617088 --repo evorto-app/app --job 79279388493 --log,32600,9865,80399750.0,40.199875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1756,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg ""Organize this event|Participants|Event Details|Description|Register|Registration|Location"" src/app/events tests/specs/events -n",40152,7998,80283924.0,40.141962,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1789,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7994,80251766.0,40.125883,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,19029,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""@fortawesome|@awesome.me|FONT_AWESOME|fontawesome|fa[A-Z]|FontAwesome|angular-fontawesome"" package.json bun.lock .npmrc Dockerfile .github src tests helpers",38579,8313,80176806.75,40.088403375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2032,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '480,620p' STABILIZATION.md && sed -n '1880,2090p' STABILIZATION.md && sed -n '3810,3845p' STABILIZATION.md",40152,7960,79902480.0,39.95124,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2042,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""finance|receipt|tax-rate|viewport|layout|overflow|direct-route|route guard"" tests/specs tests/docs src/app -g '*.{ts,html,md}'",40147,7959,79882493.25,39.941246625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17905,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""neon|NEON|db-expiration|branch-expiration|PARENT_BRANCH_ID|docker compose|docker:start|docker:stop|docker:webserver|post-job|always\(\)|cleanup"" .github package.json helpers scripts src tests -",37822,8447,79870608.5,39.93530425,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2121,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7951,79820089.0,39.9100445,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2160,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,7947,79732251.0,39.8661255,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,650,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26869375510 --job 79240586373 --log | rg -n ""Running|Error:|Timeout|expect\(|template pages|template-viewports|failed|FAIL|✘|×|Process completed|horizontal|clipped|Application error|Retry|",30334,10506,79672251.0,39.8361255,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5697,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880373137 --job 79278552839 --log,32218,9888,79642896.0,39.821448,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,22058,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7926,79569114.0,39.784557,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,22089,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7922,79528958.0,39.764479,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2402,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7910,79408490.0,39.704245,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2605,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|responsive|mobile|TODO|Gap|coverage|stabilization|Finance|admin|global-admin|auth|dashboard|profile|registration|tenant"" STABILIZATION.md tests/test-inventory.md src/app -g 'AGENTS.md'",40155,7881,79115388.75,39.557694375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2620,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""admin/roles|Roles|role|viewport|horizontal|overflow|mat-table|table|container|grid|router-outlet"" src/app/admin tests/specs/admin tests/docs/roles helpers/testing -g '!**/*.map'",40154,7880,79103380.0,39.55169,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,22447,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7874,79047086.0,39.523543,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,2718,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7869,78996891.0,39.4984455,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,1442,3,12,codex,unknown,evorto-app/app,bash,exec_command,"find src/app/events -maxdepth 3 -name '*.html' -print | sort | xargs -I{} sh -c 'echo ==={}===; sed -n ""1,160p"" {}'",39125,8038,78621687.5,39.31084375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,3107,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7827,78575253.0,39.2876265,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,3153,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7823,78535097.0,39.2675485,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,3211,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7818,78484902.0,39.242451,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,3500,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7787,78173693.0,39.0868465,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,3608,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7773,78033147.0,39.0165735,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,23460,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""100dvh|13rem|10rem|max-h-\[calc"" dist/evorto/browser src -g '*.css' -g '*.scss' -g '*.html' -g '*.ts'",40153,7736,77655902.0,38.827951,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,23528,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7726,77561314.0,38.780657,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,4099,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|stable layouts|/discount|/scan|/check|/profile|/events|/templates|/finance|/admin|/legal|/global-admin|/auth|create-account|login"" tests/specs tests/test-inventory.md STABILIZATION.md",40155,7707,77368646.25,38.684323125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,23850,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7681,77109559.0,38.5547795,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,24095,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7648,76778272.0,38.389136,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,4734,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7632,76617648.0,38.308824,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,4779,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7627,76567453.0,38.2837265,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,4827,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7622,76517258.0,38.258629,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,66,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '260,620p' STABILIZATION.md",28879,10585,76421053.75,38.210526875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,4932,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|mobile|General|template categor|categories|Review Next|Current |Remaining|TODO|Next"" STABILIZATION.md tests/test-inventory.md helpers/testing/stabilization-source.spec.ts src/app tests",40154,7611,76403023.5,38.20151175,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,24398,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7606,76356634.0,38.178317,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5049,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7597,76266283.0,38.1331415,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5083,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7594,76236166.0,38.118083,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9162,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9478,76193642.0,38.096821,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5121,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7589,76185971.0,38.0929855,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5060,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40065,7596,76083435.0,38.0417175,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5084,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40067,7594,76067199.5,38.03359975,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5696,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880371680 --job 79278549042 --log,30705,9888,75902760.0,37.95138,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9501,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9440,75888160.0,37.94408,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9561,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9434,75839926.0,37.919963,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5463,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7553,75824567.0,37.9122835,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5514,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7545,75744255.0,37.8721275,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9677,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9420,75727380.0,37.86369,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,24887,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7543,75724177.0,37.8620885,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5543,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7541,75704099.0,37.8520495,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5584,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7534,75633826.0,37.816913,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5488,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts,40071,7549,75623994.75,37.811997375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5500,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40069,7547,75600185.75,37.800092875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9828,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9403,75590717.0,37.7953585,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9883,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9398,75550522.0,37.775261,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5677,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|FIXME|Current |Review Next|General|mobile|viewport|Browser|blocked|pending|Remaining|Next"" STABILIZATION.md",40151,7521,75493917.75,37.746958875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,25083,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7520,75493280.0,37.74664,top_by_rent,codex|bash
