probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,ext,json_bytes,string_leaf_chars,json_overhead_bytes,json_overhead_share,content_chars,n_newlines,n_quotes,indent_chars,newline_share,quote_share,indent_share
write,019d8cde-4709-7a40-a3ee-b845c10b50bc-4d6d590764ad,codex,gpt-5.4,1031,call_p1BgWH7RKQlAeYiWDjWRqPvT,edit,/Users/thomi/Projects/entire-cli/cmd/entire/cli/vercelconfig/os.go,go,119,114,5,0.04201680672268908,114,3,0,0,0.02631578947368421,0.0,0.0
write,019d9362-768a-74d1-9ea7-3b2117c8fd42-a7388e424fd8,codex,gpt-5.4,980,call_MG2YBFsVGeaVZE6YpBhrMS5X,edit,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-entire-clean/cmd/entire/cli/strategy/cleanup.go,go,514,481,33,0.06420233463035019,481,13,0,21,0.02702702702702703,0.0,0.04365904365904366
write,019d95b7-af73-7250-8d05-633a11cbb25b,codex,gpt-5.3-codex,2983,call_q3opg9H06UNC1fDxAqNVHO55,edit,E:/ai-stats-public/apps/api/src/routes/v1/control/analytics.ts,ts,2273,2081,192,0.08446986361636603,2081,79,18,41,0.037962518020182606,0.008649687650168188,0.019702066314271984
write,019d95e7-810c-72e3-925e-a420b48bbb0d-9ac630fd8b95,codex,gpt-5.4,1737,call_raHR9tQO037eTVD9KerjTcta,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/agent/agent.go,go,1538,1458,80,0.05201560468140442,1458,42,0,24,0.02880658436213992,0.0,0.01646090534979424
write,019d9923-f0ad-7a83-b863-8ca032cffdf8-86850acdb1d4,codex,gpt-5.4,3446,call_sFbwMRcuwrh8Cv9FcaNIt4Zm,edit,/Users/alisha/Projects/wt/cli/entire-dispatch-codex/cmd/entire/cli/dispatch_wizard.go,go,209,186,23,0.11004784688995216,186,9,8,7,0.04838709677419355,0.043010752688172046,0.03763440860215054
write,019d9923-f0ad-7a83-b863-8ca032cffdf8-b68305703a30,codex,gpt-5.4,664,call_MKAmc0t9IwaMbfZiZJzCzPeP,edit,/Users/alisha/Projects/wt/cli/entire-dispatch-codex/cmd/entire/cli/dispatch.go,go,5037,4598,439,0.08715505261068096,4598,146,98,6,0.031752936059156155,0.021313614615050023,0.0013049151805132667
write,019d9923-f0ad-7a83-b863-8ca032cffdf8-b68305703a30,codex,gpt-5.4,1537,call_R7IO9xky8Ie8giPdHC5bdbcj,edit,/Users/alisha/Projects/wt/entire.io/dispatch-web-ui-codex/frontend/src/domains/platform/components/useRepoNavState.ts,ts,843,809,34,0.04033214709371293,809,24,8,21,0.029666254635352288,0.009888751545117428,0.02595797280593325
write,019d9923-f0ad-7a83-b863-8ca032cffdf8-b68305703a30,codex,gpt-5.4,3737,call_5hzuTt4tgfI1zCACd8yl4x1a,edit,/Users/alisha/Projects/wt/cli/entire-dispatch-codex/cmd/entire/cli/dispatch/types.go,go,711,655,56,0.07876230661040788,655,26,22,53,0.03969465648854962,0.03358778625954199,0.08091603053435115
write,019d9aa7-384c-7e30-84e9-0100d12f354c,codex,gpt-5.3-codex,877,call_wG3XnQU45hAoIp1SS9tNY8dD,edit,E:/ai-stats-public/apps/web/src/app/(auth)/auth/callback/route.ts,ts,5378,5211,167,0.031052435849758274,5211,98,58,164,0.018806371137977354,0.0111303012857417,0.03147188639416619
write,019d9aa7-384c-7e30-84e9-0100d12f354c,codex,gpt-5.3-codex,924,call_zgDJTFqTSF1fM4wRyY07bJ7a,edit,E:/ai-stats-public/apps/web/src/app/(auth)/auth/callback/route.ts,ts,5075,4914,161,0.031724137931034485,4914,93,58,165,0.018925518925518924,0.011803011803011803,0.033577533577533576
write,019d9aa7-384c-7e30-84e9-0100d12f354c,codex,gpt-5.3-codex,956,call_VXIxP7NHa12RUEsCq6aKgxaE,edit,E:/ai-stats-public/apps/web/src/app/(auth)/auth/callback/route.ts,ts,179,170,9,0.05027932960893855,170,7,0,2,0.041176470588235294,0.0,0.011764705882352941
write,019d9cf3-c95e-7aa0-9422-0593248de083,codex,gpt-5.3-codex,469,call_UTzezw4CtNmqD8upSIL0GYQ8,edit,apps/web/src/app/(auth)/auth/callback/route.ts,ts,338,324,14,0.04142011834319527,324,12,0,5,0.037037037037037035,0.0,0.015432098765432098
write,019d9d31-4d17-7d71-bd79-7c0e1324b230,codex,gpt-5.4,3784,call_RxdfVpvtwGasRlklQ29UCEC8,edit,/Users/nickdejesus/Code/nimbus/packages/cli/src/clients/worker/shared.ts,ts,2622,2550,72,0.02745995423340961,2550,70,0,145,0.027450980392156862,0.0,0.056862745098039215
write,019d9d31-4d17-7d71-bd79-7c0e1324b230,codex,gpt-5.4,5500,call_XwUJI4uj1wGX7weq33Xr6NaU,edit,/Users/nickdejesus/Code/nimbus/packages/worker/test/lib/review-analysis-provider.test.ts,ts,838,812,26,0.031026252983293555,812,24,0,83,0.029556650246305417,0.0,0.1022167487684729
write,019d9efd-ec6f-71a0-9c41-b2dd0573ab82-64a47b74b00a,codex,gpt-5.4,381,call_W8WqRxyJaPkaarmFxiMEQyMG,edit,/home/coder/git/entireio/cli/cmd/entire/cli/checkpoint/remote/util_test.go,go,738,685,53,0.07181571815718157,685,22,12,17,0.032116788321167884,0.017518248175182483,0.024817518248175182
write,019d9efd-ec6f-71a0-9c41-b2dd0573ab82-c78370d38295,codex,gpt-5.4,1164,call_WLCDNXoYHZEycGb2KFfP39nt,edit,/home/coder/git/entireio/cli/cmd/entire/cli/strategy/checkpoint_token.go,go,1687,1535,152,0.09010077059869591,1535,59,28,79,0.038436482084690554,0.018241042345276872,0.051465798045602605
write,019d9ffb-4d91-79a1-9cfb-7128aaee13b6-2ebe2ed1fd90,codex,gpt-5.4,732,call_nSQUngvg7TT0i0CmGSKVSh1W,edit,/Users/hedde/code/evorto/README.md,md,9654,9525,129,0.013362336855189559,9525,121,0,43,0.012703412073490813,0.0,0.0045144356955380575
write,019d9ffb-4d91-79a1-9cfb-7128aaee13b6-2ebe2ed1fd90,codex,gpt-5.4,1751,call_3EGYvmr3vPLu5IWnROTcowvH,edit,/Users/hedde/code/evorto/AGENTS.md,md,8953,8818,135,0.0150787445548978,8818,117,0,46,0.013268314810614652,0.0,0.0052166024041732815
write,019d9ffb-4d91-79a1-9cfb-7128aaee13b6-2ebe2ed1fd90,codex,gpt-5.4,2073,call_OCXeVL4g55m00gulZ7RHCbc0,edit,/Users/hedde/code/evorto/docker-compose.yml,yaml,1723,1668,55,0.03192106790481718,1668,31,22,94,0.01858513189448441,0.013189448441247002,0.05635491606714628
write,019d9ffb-4d91-79a1-9cfb-7128aaee13b6-2ebe2ed1fd90,codex,gpt-5.4,3728,call_phpihgUr7zuGLFdrDuiivxzP,write,/Users/hedde/code/evorto/src/shared/schema-utils.ts,ts,1693,1634,59,0.03484937979917307,1634,57,0,0,0.03488372093023256,0.0,0.0
write,019d9ffb-4d91-79a1-9cfb-7128aaee13b6-2ebe2ed1fd90,codex,gpt-5.4,4054,call_spPTAXYEw1ecdXasxSznJmTr,edit,src/server/effect/rpc/handlers/events/events-registration.handlers.ts,ts,1323,1281,42,0.031746031746031744,1281,40,0,20,0.0312256049960968,0.0,0.0156128024980484
write,019da48d-71d1-7521-9f6a-841ca2733593,codex,gpt-5.3-codex,368,call_wntLvRcC0d0wFWTAlmLUyg4j,edit,E:/ai-stats-public-workspaces/apps/web/src/app/(dashboard)/settings/teams/memberActions.ts,ts,1037,987,50,0.048216007714561235,987,28,20,31,0.028368794326241134,0.020263424518743668,0.031408308004052685
write,019da49d-a1e2-7323-a521-affcf69620cf,codex,gpt-5.3-codex,410,call_6Sv22zM2SkxTq5wMTJUavNdQ,edit,E:/ai-stats-public/apps/docs/v1/api-reference/errors.mdx,other,4889,4598,291,0.05952137451421559,4598,153,86,49,0.0332753371030883,0.018703784254023487,0.010656807307525011
write,019da55f-d212-7602-bbd6-2dc18eada5ee,codex,gpt-5.3-codex,242,call_GREvOhm5j3qX0cUwXygqJ1n8,edit,E:\ai-stats-public\apps\web\src\lib\cache\revalidateDataTags.ts,ts,326,282,44,0.13496932515337423,282,14,14,12,0.04964539007092199,0.04964539007092199,0.0425531914893617
write,019da737-7985-7840-bbb2-88596bd39758,codex,gpt-5.3-codex,1254,call_jFIoGrvG3mxBddm8iuIQew8B,edit,E:\ai-stats-public\apps\web\src\app\(dashboard)\settings\keys\page.tsx,tsx,1512,1355,157,0.10383597883597884,1355,33,20,32,0.024354243542435424,0.014760147601476014,0.023616236162361623
write,019da9bd-7cbb-7d22-b21c-80faf72e7f8a,codex,gpt-5.4,1312,call_1K0ZxwhlcdTZXwBCID5M7vMr,edit,/Users/soph/Work/entire/devenv/external-agents/mise.toml,other,342,316,26,0.07602339181286549,316,10,14,5,0.03164556962025317,0.04430379746835443,0.015822784810126583
write,019dac99-a940-7201-a421-db9b76deb5ec,codex,gpt-5.4,214,call_8ku0UXKlEr90iboyycfgvbkr,edit,/Users/zchee/go/src/github.com/zchee/spanner-manager/codegen/loader_test.go,go,2361,2143,218,0.09233375688267684,2143,74,30,5,0.03453103126458236,0.013999066728884742,0.0023331777881474567
write,019dacfd-b948-7400-bfdf-9ec1d17d5b7d,codex,gpt-5.3-codex,5796,call_yzgVAKL8jCr6gnuy4dt0gdCT,edit,E:/ai-stats-public/apps/docs/v1/data-changelog.mdx,other,1397,1356,41,0.02934860415175376,1356,37,2,3,0.02728613569321534,0.0014749262536873156,0.0022123893805309734
write,019db0fc-acc1-7370-89ef-962f0c72b531,codex,gpt-5.4,1043,call_vL7zvGCRKTX6CgRknXJTF6zA,edit,/Users/alisha/Projects/wt/cli/entire-dispatch-codex/cmd/entire/cli/dispatch/cloud_test.go,go,402,375,27,0.06716417910447761,375,9,8,0,0.024,0.021333333333333333,0.0
write,019db0fc-acc1-7370-89ef-962f0c72b531,codex,gpt-5.4,4771,call_Q4FMhO40TbU6ZCY9So05Rghi,edit,/Users/alisha/Projects/wt/cli/entire-dispatch-codex/cmd/entire/cli/dispatch_wizard.go,go,3186,2934,252,0.07909604519774012,2934,100,26,25,0.03408316291751875,0.008861622358554875,0.008520790729379687
write,019db1cd-719a-7850-97d8-b287ad51e7a0-6aa43dad79fc,codex,gpt-5.4,2228,call_hTrgXhiSOz7W4ytEalwLZ1ZF,edit,/Users/pfleidi/entire/cli/.worktrees/feat/entire-why/cmd/entire/cli/why_render.go,go,2379,2137,242,0.10172341319882304,2137,84,60,65,0.039307440336920914,0.028076743097800654,0.030416471689284044
write,019db1cd-719a-7850-97d8-b287ad51e7a0-6aa43dad79fc,codex,gpt-5.4,2337,call_HxfY7pWA9nGYEirlBGxe3KQ4,edit,/Users/pfleidi/entire/cli/.worktrees/feat/entire-why/cmd/entire/cli/why_render.go,go,2153,1946,207,0.09614491407338598,1946,68,66,47,0.03494347379239465,0.03391572456320658,0.024152106885919837
write,019db1cd-719a-7850-97d8-b287ad51e7a0-6aa43dad79fc,codex,gpt-5.4,3379,call_QbSJfW5WamhNR6in8gfNj4Ec,edit,/Users/pfleidi/entire/cli/.worktrees/feat/entire-why/cmd/entire/cli/why_tui_test.go,go,1282,1157,125,0.09750390015600624,1157,40,36,17,0.03457216940363008,0.03111495246326707,0.014693171996542784
write,019db1cd-719a-7850-97d8-b287ad51e7a0-6aa43dad79fc,codex,gpt-5.4,3687,call_AR5wrvjIPWApAQZCL9Pa4FLF,edit,/Users/pfleidi/entire/cli/.worktrees/feat/entire-why/cmd/entire/cli/why_tui.go,go,11361,10269,1092,0.09611829944547134,10269,416,138,185,0.040510273639107995,0.013438504236050247,0.018015386113545622
write,019db1cd-719a-7850-97d8-b287ad51e7a0-6aa43dad79fc,codex,gpt-5.4,5485,call_yjLOEfW8eL8a2IKth9FTbJAh,edit,/Users/pfleidi/entire/cli/.worktrees/feat/entire-why/cmd/entire/cli/why_tui_test.go,go,917,861,56,0.061068702290076333,861,24,4,22,0.027874564459930314,0.004645760743321719,0.025551684088269456
write,019db237-74fc-7f23-91ee-b21f5ed5af04-b42704f85116,codex,gpt-5.4,1993,call_eRv2IVXYRBIpracEs6EZ484z,edit,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-close-test-gaps/e2e/entire/entire.go,go,4193,3884,309,0.07369425232530408,3884,115,84,14,0.0296086508753862,0.021627188465499485,0.003604531410916581
write,019db237-74fc-7f23-91ee-b21f5ed5af04-b42704f85116,codex,gpt-5.4,2365,call_DzIm90KlcacAvXVgV6l4SGqy,edit,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-close-test-gaps/cmd/entire/cli/integration_test/v2_resume_test.go,go,2968,2781,187,0.06300539083557952,2781,73,60,14,0.02624955052139518,0.021574973031283712,0.005034160373966199
write,019db24b-7c1f-7963-8d7e-a82105b0f69a,codex,gpt-5.4-mini,514,call_0n5KayBhi3J2BNwetrZn6nz5,edit,/Users/pfleidi/entire/cli/.worktrees/feat/entire-why/cmd/entire/cli/why_test.go,go,957,904,53,0.055381400208986416,904,20,4,28,0.022123893805309734,0.004424778761061947,0.030973451327433628
write,019db5cb-a952-7552-acae-1363aa414b60,codex,gpt-5.4,235,call_yGqeedxbtdxtFAVUdEJvmByw,edit,/Users/gtrrz-victor/wks/cli/fix-tty-detection/cmd/entire/cli/utils_test.go,go,1228,1131,97,0.07899022801302931,1131,51,20,29,0.04509283819628647,0.01768346595932803,0.02564102564102564
write,019db677-fdd0-7a92-bc09-14dc9b444a64-f7cd062efa32,codex,gpt-5.4,187,call_D6Om5o8gnXxdDNWzUihLPAOg,edit,/Users/alisha/Projects/wt/cli/entire-dispatch-codex/cmd/entire/cli/dispatch_tui_test.go,go,1902,1734,168,0.08832807570977919,1734,51,56,23,0.029411764705882353,0.03229527104959631,0.0132641291810842
write,019dba64-708f-7e72-928d-0c29c8a49999,codex,gpt-5.4,105,call_h2ZCgILzJt5cpkNf3c6I4tmd,edit,/Users/gtrrz-victor/wks/cli/add-auto-aupdate/cmd/entire/cli/versioncheck/autoupdate_test.go,go,251,219,32,0.12749003984063745,219,12,12,12,0.0547945205479452,0.0547945205479452,0.0547945205479452
write,019dbcc1-3812-72e1-9caa-f97edd88215b,codex,gpt-5.4,237,call_AO3WBIOss0f2lhAeiSPC3dzl,edit,/Users/ninawork/entire/external-agents/agents/entire-agent-kiro/internal/kiro/compact_test.go,go,232,208,24,0.10344827586206896,208,10,8,8,0.04807692307692308,0.038461538461538464,0.038461538461538464
write,019dc501-80a1-74a3-8366-beca50119213,codex,gpt-5.4,3191,call_LdZz3bZ3CY7mHHb32QdnuX4G,edit,src/components/CasesTable.tsx,tsx,3715,3000,715,0.19246298788694483,3000,77,62,244,0.025666666666666667,0.020666666666666667,0.08133333333333333
write,019dc518-3305-79e0-800f-0dc68750364a-5447b697343c,codex,gpt-5.5,1522,call_uqlPVQTFYaW8iGMQ4tieAaSF,edit,cmd/entire/cli/checkpoint/redaction_user_smoke_test.go,go,107,102,5,0.04672897196261682,102,3,0,0,0.029411764705882353,0.0,0.0
write,019dc518-3305-79e0-800f-0dc68750364a-ad92dcd80882,codex,gpt-5.5,689,call_MsxEITMmJkVlh3sZ123DwJ0Y,edit,redact/redact.go,go,1524,1458,66,0.04330708661417323,1458,33,2,26,0.02263374485596708,0.0013717421124828531,0.01783264746227709
write,019dcea8-ce12-7890-b579-2aee1052039c,codex,gpt-5.4,770,call_kes6nF6KJWWnOvEg94vNmjaJ,edit,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/checkpoint/committed.go,go,1011,947,64,0.06330365974282888,947,29,8,11,0.030623020063357972,0.008447729672650475,0.011615628299894404
write,019dd0f2-befc-74c1-9c42-65bff505c74f-bc6260d77fcc,codex,gpt-5.5,337,call_7veXzbGnw0XTZWJsVoi9dBw4,write,cmd/entire/cli/activity_tui_test.go,go,4156,3716,440,0.10587102983638114,3716,160,62,0,0.04305705059203445,0.016684607104413347,0.0
write,019dd0f2-befc-74c1-9c42-65bff505c74f-bc6260d77fcc,codex,gpt-5.5,1807,call_12ex5NSrfaiGDj3bxVkrt7gm,edit,cmd/entire/cli/activity_tui_test.go,go,1020,932,88,0.08627450980392157,932,31,18,17,0.033261802575107295,0.019313304721030045,0.018240343347639486
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-6094a91c5d74,codex,gpt-5.5,1846,call_TxXQcdnTFRIyXbeNJSIMxmV1,edit,cmd/entire/cli/why.go,go,2313,2127,186,0.08041504539559015,2127,82,26,49,0.038551951104842504,0.012223789374706159,0.0230371415138693
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-6094a91c5d74,codex,gpt-5.5,6260,call_qwVYuyCSzZygWE6nWnIbF4tD,write,cmd/entire/cli/why_tui_perf_tmp_test.go,go,2989,2739,250,0.08364001338240214,2739,96,36,0,0.03504928806133625,0.013143483023001095,0.0
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-ba6027fbb4e2,codex,gpt-5.5,4056,call_Yg3gzgYi2nmY753cviENeKOj,edit,cmd/entire/cli/why.go,go,968,870,98,0.1012396694214876,870,36,14,38,0.041379310344827586,0.016091954022988506,0.04367816091954023
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-ba6027fbb4e2,codex,gpt-5.5,4144,call_K5X5DKRmAZ1TicaYR4hpUsOy,edit,cmd/entire/cli/why_tui.go,go,707,652,55,0.07779349363507779,652,28,0,27,0.04294478527607362,0.0,0.04141104294478527
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-ba6027fbb4e2,codex,gpt-5.5,4636,call_6DkVcO2PM5huGOwPYCn8dpdV,edit,cmd/entire/cli/why_tui_test.go,go,852,782,70,0.08215962441314555,782,20,24,19,0.02557544757033248,0.030690537084398978,0.024296675191815855
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-ba6027fbb4e2,codex,gpt-5.5,6412,call_KtWBQvI5f8GkHfD0tl0mcwd9,edit,cmd/entire/cli/why_tui_perf_tmp_test.go,go,92,87,5,0.05434782608695652,87,3,0,0,0.034482758620689655,0.0,0.0
write,019dd0f5-bf9d-7521-a357-f745b5c66cf7-ba6027fbb4e2,codex,gpt-5.5,6916,call_hCYBjJkUqYaXT7afzFlTlC2e,edit,cmd/entire/cli/why_enrich.go,go,9768,9014,754,0.07719082719082719,9014,299,74,68,0.033170623474595075,0.008209451963612158,0.007543820723319281
write,019dd43c-6121-72b2-8a78-ba8156f481b7-607ecba26010,codex,gpt-5.5,649,call_I0x1tW3Y7YWXtbT09dOwwzuC,edit,cmd/entire/cli/agent/agent.go,go,220,209,11,0.05,209,7,0,1,0.03349282296650718,0.0,0.004784688995215311
write,019dd458-ae2d-7641-b6cc-f26adcc9298c,codex,gpt-5.5,205,call_MYSTcYtfx0zo8cdl5LtF9xWi,edit,/Users/gtrrz-victor/wks/cli/cli/AGENTS.md,md,2708,2658,50,0.01846381093057607,2658,48,0,26,0.01805869074492099,0.0,0.009781790820165538
write,019dd912-8e60-7c11-8762-01f8f91f6848,codex,gpt-5.5,1165,call_VMJdbXjCJraasHQqcOURvNXx,edit,cmd/entire/cli/review_test.go,go,781,686,95,0.12163892445582586,686,23,12,43,0.033527696793002916,0.01749271137026239,0.06268221574344024
write,019ddfaa-6517-7572-afef-b9498287bdfd-885a79b6dfc8,codex,gpt-5.5,497,call_gKzowxhS2SeVV4ZRgYg3W9Eo,edit,cmd/entire/cli/checkpoint/v2_generation_test.go,go,308,276,32,0.1038961038961039,276,11,2,16,0.03985507246376811,0.007246376811594203,0.057971014492753624
write,019de02b-e0a4-7153-bc54-3d1d7f6251f7,codex,gpt-5.5,911,call_kMl1NZSo1SYKbsxOKd26WjIK,edit,cmd/entire/cli/clean_test.go,go,217,179,38,0.17511520737327188,179,12,16,14,0.0670391061452514,0.0893854748603352,0.0782122905027933
write,019de02b-e0a4-7153-bc54-3d1d7f6251f7,codex,gpt-5.5,2381,call_cEkFDbJBviPk78Nh1qtjbkvy,edit,cmd/entire/cli/migrate_test.go,go,3847,3658,189,0.04912919157785287,3658,79,44,67,0.021596500820120285,0.01202843083652269,0.018316019682886823
write,019de02b-e0a4-7153-bc54-3d1d7f6251f7,codex,gpt-5.5,2648,call_1thxa5GDtGptN8ZNLP8eBYbE,edit,cmd/entire/cli/migrate.go,go,3292,3045,247,0.0750303766707169,3045,93,28,81,0.030541871921182268,0.009195402298850575,0.026600985221674877
write,019df593-df56-7f01-9232-d963a5b545ef,codex,gpt-5.5,2607,call_JV4DeW8pqXpFcT9V60R9uYu5,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-7bf5bdf5/crates/ars-leptos/tests/tabs_wasm.rs,rs,1410,1332,78,0.05531914893617021,1332,42,34,78,0.03153153153153153,0.025525525525525526,0.05855855855855856
write,019df593-df56-7f01-9232-d963a5b545ef,codex,gpt-5.5,2739,call_Y8L98CuI1OQEVOBYyLFJefHH,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-7bf5bdf5/crates/ars-leptos/tests/tabs_wasm.rs,rs,547,521,26,0.04753199268738574,521,18,6,43,0.0345489443378119,0.011516314779270634,0.08253358925143954
write,019df593-df56-7f01-9232-d963a5b545ef,codex,gpt-5.5,2944,call_329euj66rU9hKHHCiIFjAq4s,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-7bf5bdf5/crates/ars-dioxus/tests/tabs_wasm.rs,rs,6148,5861,287,0.0466818477553676,5861,203,82,19,0.03463572769152022,0.01399078655519536,0.0032417676164477054
write,019df593-df56-7f01-9232-d963a5b545ef,codex,gpt-5.5,3021,call_Cr35LNbktR836EryhHvbFcbB,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-7bf5bdf5/crates/ars-dioxus/tests/tabs_wasm.rs,rs,317,301,16,0.050473186119873815,301,10,4,21,0.03322259136212625,0.013289036544850499,0.06976744186046512
write,019df593-df56-7f01-9232-d963a5b545ef,codex,gpt-5.5,6820,call_poC7j14h2oApkJcUqfAMY7M3,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-7bf5bdf5/crates/ars-leptos/src/navigation/tabs.rs,rs,1966,1908,58,0.029501525940996948,1908,56,0,51,0.029350104821802937,0.0,0.026729559748427674
write,019df787-3eab-7cf0-b371-655030e3ff18,codex,gpt-5.5,243,call_IuTh9AnbfmRkFvaaV9UnNkX8,edit,/home/coder/git/entireio/cli/AGENTS.md,md,474,465,9,0.0189873417721519,465,7,0,0,0.015053763440860216,0.0,0.0
write,019df787-3eab-7cf0-b371-655030e3ff18,codex,gpt-5.5,272,call_WmCegWCScDHukHbqlAzWkGYd,edit,/home/coder/git/entireio/cli/AGENTS.md,md,2052,2032,20,0.009746588693957114,2032,18,0,8,0.008858267716535433,0.0,0.003937007874015748
write,019df9cd-55af-78a1-ba56-85910d0fd078-6778b9191d07,codex,gpt-5.5,11206,call_CwsXFZp8aSLsTR6foVk3Gn0m,edit,cmd/entire/cli/review/multipicker_test.go,go,1286,1177,109,0.08475894245723173,1177,42,30,29,0.0356839422259983,0.025488530161427356,0.02463891248937978
write,019df9cd-55af-78a1-ba56-85910d0fd078-6778b9191d07,codex,gpt-5.5,14660,call_1KOVb0EpBgS4z7RUTjogHN5i,edit,cmd/entire/cli/review/cmd_test.go,go,895,807,88,0.09832402234636871,807,25,20,25,0.030978934324659233,0.024783147459727387,0.030978934324659233
write,019df9cd-55af-78a1-ba56-85910d0fd078-6778b9191d07,codex,gpt-5.5,15577,call_rgYPpYgZ5wPMu4tE9pogvkuH,edit,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/entire-review/cmd/entire/cli/review/picker.go,go,421,391,30,0.07125890736342043,391,13,2,16,0.03324808184143223,0.005115089514066497,0.04092071611253197
write,019df9cd-55af-78a1-ba56-85910d0fd078-f15a3e31c54b,codex,gpt-5.5,12422,call_zpx27i7AlKrbuTgjSaIjmyfE,edit,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/entire-review/cmd/entire/cli/agent/codex/reviewer_test.go,go,402,375,27,0.06716417910447761,375,8,4,9,0.021333333333333333,0.010666666666666666,0.024
write,019e013e-7813-7990-aa0c-a11525329658,codex,gpt-5.5,1402,call_EAfAtkI1TbO1vuMEjjFgVcX0,edit,/Users/tristan/Projects/oss/semble-port/sifs/src/index.rs,rs,921,895,26,0.02823018458197611,895,24,0,117,0.026815642458100558,0.0,0.13072625698324022
write,019e013e-7813-7990-aa0c-a11525329658,codex,gpt-5.5,2048,call_BnQxAxoxGfswTxS9fWHPD85M,edit,/Users/tristan/Projects/oss/semble-port/sifs/CHANGELOG.md,md,444,433,11,0.024774774774774775,433,9,0,5,0.020785219399538105,0.0,0.011547344110854504
write,019e013e-7813-7990-aa0c-a11525329658,codex,gpt-5.5,2588,call_CnGHIeBun95c1wvMgDXMHupJ,edit,/Users/tristan/Projects/oss/semble-port/sifs/CHANGELOG.md,md,512,501,11,0.021484375,501,9,0,5,0.017964071856287425,0.0,0.00998003992015968
write,019e013e-7813-7990-aa0c-a11525329658,codex,gpt-5.5,3300,call_3erBSR4uvVX7YK6Pabw3iW8M,edit,/Users/tristan/Projects/oss/semble-port/sifs/src/main.rs,rs,5607,5359,248,0.044230426252898164,5359,160,86,238,0.029856316476954657,0.016047770106363126,0.04441127075947005
write,019e013e-7813-7990-aa0c-a11525329658,codex,gpt-5.5,4176,call_gCexHubTAv9brsyxgVG2bUYg,edit,/Users/tristan/Projects/oss/semble-port/sifs/src/bin/sifs-benchmark.rs,rs,1265,1209,56,0.04426877470355731,1209,42,12,28,0.034739454094292806,0.009925558312655087,0.02315963606286187
write,019e013e-7813-7990-aa0c-a11525329658,codex,gpt-5.5,8532,call_UN5vLZuiFjaMX6MyLKzUpxUG,edit,/Users/tristan/Projects/tomojax-autoresearch/tomojax/src/tomojax/core/api.py,py,898,826,72,0.0801781737193764,826,30,40,3,0.03631961259079903,0.048426150121065374,0.0036319612590799033
write,019e0472-5ed3-7252-8faf-591559e2057b-35563c127767,codex,gpt-5.5,1082,call_0ETOLBH1JlothdJvaT4aelR7,edit,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/migrate_test.go,go,953,911,42,0.04407135362014691,911,27,0,12,0.029637760702524697,0.0,0.013172338090010977
